"","playerID","yearID","ballots","needed","votes","inducted","category","name_given","name_nick"
"1828","stephri01",1960,269,202,4,"N","Player",NA,NA
"1829","uhlege01",1960,269,202,4,"N","Player","George Ernest","The Bull"
"1830","warnelo01",1960,269,202,4,"N","Player","Lonnie","The Arkansas Hummingbird"
"1831","whiteha01",1960,269,202,4,"N","Player","Harold George",""
"1832","bluegos01",1960,269,202,3,"N","Player","Oswald Louis",""
"1833","camildo01",1960,269,202,3,"N","Player","Adolph Louis",""
"1834","fonsele01",1960,269,202,3,"N","Player","Lewis Albert",""
"1835","higgipi01",1960,269,202,3,"N","Player","Michael Franklin",""
"1836","kinerra01",1960,269,202,3,"N","Player","Ralph McPherran",""
"1837","kressre01",1960,269,202,3,"N","Player","Ralph",""
"1838","ofarrbo01",1960,269,202,3,"N","Player",NA,NA
"1839","rowesc01",1960,269,202,3,"N","Player","Lynwood Thomas",""
"1840","sewellu01",1960,269,202,3,"N","Player","James Luther",""
"1841","stanked01",1960,269,202,3,"N","Player","Edward Raymond","The Brat; Muggsy"
"1842","whiteea01",1960,269,202,3,"N","Player","Earl Oliver",""
"1843","edwarha01",1960,269,202,2,"N","Player","Henry Albert",""
"1844","elliobo01",1960,269,202,2,"N","Player","Robert Irving","Mr. Team"
"1845","gonzami01",1960,269,202,2,"N","Player","Miguel Angel",""
"1846","hallabi01",1960,269,202,2,"N","Player","William Anthony","Wild Bill"
"1847","holmeto01",1960,269,202,2,"N","Player","Thomas Francis","Kelly"
"1848","lavagco01",1960,269,202,2,"N","Player","Harry Arthur",""
"1849","leonadu02",1960,269,202,2,"N","Player","Emil John",""
"1850","marbefi01",1960,269,202,2,"N","Player","Frederick",""
"1851","mcmanma01",1960,269,202,2,"N","Player","Martin Joseph",""
"1852","mungova01",1960,269,202,2,"N","Player","Van Lingle",""
"1853","quinnja01",1960,269,202,2,"N","Player","John Picus",""
"1854","rootch01",1960,269,202,2,"N","Player","Charles Henry","Chinski"
"1855","sherdbi01",1960,269,202,2,"N","Player","William Henry","Wee Willie"
"1856","adamssp01",1960,269,202,1,"N","Player","Earl John",""
"1857","bartedi01",1960,269,202,1,"N","Player",NA,NA
"1858","bladera01",1960,269,202,1,"N","Player","Francis Raymond",""
"1859","casege01",1960,269,202,1,"N","Player","George Washington",""
"1860","coopemo01",1960,269,202,1,"N","Player","Morton Cecil",""
"1861","cramedo01",1960,269,202,1,"N","Player","Roger Maxwell","Flit"
"1862","crowdal01",1960,269,202,1,"N","Player","Alvin Floyd",""
"1863","danniha01",1960,269,202,1,"N","Player","Harry","Harry The Horse"
"1864","ferreri01",1960,269,202,1,"N","Player","Richard Benjamin",""
"1865","grohhe01",1960,269,202,1,"N","Player","Henry Knight",""
"1866","haasmu01",1960,269,202,1,"N","Player","George William",""
"1867","hargrbu01",1960,269,202,1,"N","Player","Eugene Franklin",""
"1868","jossad01",1960,269,202,1,"N","Player","Adrian",""
"1869","kammwi01",1960,269,202,1,"N","Player","William Edward",""
"1870","keltnke01",1960,269,202,1,"N","Player","Kenneth Frederick","Butch"
"1871","leachfr01",1960,269,202,1,"N","Player","Frederick",""
"1872","loberha01",1960,269,202,1,"N","Player","John Bernard","Honus"
"1873","moseswa01",1960,269,202,1,"N","Player","Wallace",""
"1874","nichobi01",1960,269,202,1,"N","Player","William Beck","Swish"
"1875","olearch01",1960,269,202,1,"N","Player",NA,NA
"1876","peskyjo01",1960,269,202,1,"N","Player","John Michael",""
"1877","roepr01",1960,269,202,1,"N","Player","Elwin Charles",""
"1878","sistisi01",1960,269,202,1,"N","Player",NA,NA
"1879","suhrgu01",1960,269,202,1,"N","Player","August Richard",""
"1880","tebbebi01",1960,269,202,1,"N","Player","George Robert",""
"1881","walberu01",1960,269,202,1,"N","Player","George Elvin",""
"1882","zachato01",1960,269,202,1,"N","Player","Jonathan Thompson Walton",""
"1883","careyma01",1961,NA,NA,NA,"Y","Player","Max George","Scoops"
"1884","hamilbi01",1961,NA,NA,NA,"Y","Player","William Robert","Sliding Billy"
"1885","fellebo01",1962,160,120,150,"Y","Player","Robert William Andrew","Rapid Robert"
"1886","robinja02",1962,160,120,124,"Y","Player","Jack Roosevelt",""
"1887","ricesa01",1962,160,120,81,"N","Player","Edgar Charles",""
"1888","ruffire01",1962,160,120,72,"N","Player","Charles Herbert",""
"1889","rixeyep01",1962,160,120,49,"N","Player",NA,NA
"1890","applilu01",1962,160,120,48,"N","Player","Lucius Benjamin","Old Aches and Pains; Luscious Luke"
"1891","rizzuph01",1962,160,120,44,"N","Player","Philip Francis","Scooter"
"1892","grimebu01",1962,160,120,43,"N","Player",NA,NA
"1893","wilsoha01",1962,160,120,39,"N","Player","Lewis Robert",""
"1894","medwijo01",1962,160,120,34,"N","Player","Joseph Michael","Ducky; Muscles"
"1895","cuyleki01",1962,160,120,31,"N","Player","Hazen Shirley",""
"1896","faberre01",1962,160,120,30,"N","Player","Urban Clarence",""
"1897","bottoji01",1962,160,120,20,"N","Player","James Leroy","Sunny Jim"
"1898","gomezle01",1962,160,120,20,"N","Player","Vernon Louis","Goofy"
"1899","hoytwa01",1962,160,120,18,"N","Player","Waite Charles","Schoolboy"
"1900","kleinch01",1962,160,120,18,"N","Player","Charles Herbert",""
"1901","marioma01",1962,160,120,16,"N","Player","Martin Whiteford","Slats; The Octopus"
"1902","manushe01",1962,160,120,15,"N","Player","Henry Emmett",""
"1903","reynoal01",1962,160,120,15,"N","Player","Allie Pierce","Superchief"
"1904","gosligo01",1962,160,120,14,"N","Player","Leon Allen",""
"1905","mizejo01",1962,160,120,14,"N","Player","John Robert","The Big Cat"
"1906","odoulle01",1962,160,120,13,"N","Player",NA,NA
"1907","boudrlo01",1962,160,120,12,"N","Player","Louis",""
"1908","lopezal01",1962,160,120,11,"N","Manager",NA,NA
"1909","doerrbo01",1962,160,120,10,"N","Player","Robert Pershing",""
"1910","lazzeto01",1962,160,120,8,"N","Player","Anthony Michael","Poosh 'Em Up Tony"
"1911","hafeych01",1962,160,120,7,"N","Player","Charles James",""
"1912","hardeme01",1962,160,120,7,"N","Player","Melvin Leroy","Chief"
"1913","lindsfr01",1962,160,120,7,"N","Player","Frederick Charles",""
"1914","combsea01",1962,160,120,6,"N","Player","Earle Bryan","The Kentucky Colonel"
"1915","dykesji01",1962,160,120,6,"N","Player","James Joseph",""
"1916","martipe01",1962,160,120,6,"N","Player","Johnny Leonard Roosevelt","The Wild Horse Of The Osage"
"1917","vaughar01",1962,160,120,6,"N","Player","Joseph Floyd",""
"1918","whiteea01",1962,160,120,6,"N","Player","Earl Oliver",""
"1919","kinerra01",1962,160,120,5,"N","Player","Ralph McPherran",""
"1920","lombaer01",1962,160,120,5,"N","Player","Ernesto Natali","Schnozz; Bocci"
"1921","vandejo01",1962,160,120,5,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"1922","waltebu01",1962,160,120,5,"N","Player","William Henry",""
"1923","wanerll01",1962,160,120,5,"N","Player","Lloyd James","Little Poison"
"1924","gordojo01",1962,160,120,4,"N","Player","Joseph Lowell","Flash"
"1925","hermabi01",1962,160,120,4,"N","Player","William Jennings Bryan",""
"1926","newhoha01",1962,160,120,4,"N","Player","Harold","Prince Hal"
"1927","wilsoji01",1962,160,120,4,"N","Player","James","Ace"
"1928","averiea01",1962,160,120,3,"N","Player",NA,NA
"1929","haineje01",1962,160,120,3,"N","Player","Jesse Joseph","Pop"
"1930","henrito01",1962,160,120,3,"N","Player","Thomas David","The Clutch; Old Reliable"
"1931","newsobo01",1962,160,120,3,"N","Player","Louis Norman","Buck"
"1932","cavarph01",1962,160,120,2,"N","Player","Philip Joseph",""
"1933","chandsp01",1962,160,120,2,"N","Player","Spurgeon Ferdinand",""
"1934","dimagdo01",1962,160,120,2,"N","Player","Dominic Paul","The Little Professor"
"1935","grimmch01",1962,160,120,2,"N","Player","Charles John","Jolly Cholly"
"1936","jonesfi01",1962,160,120,2,"N","Player","Fielder Allison",""
"1937","marbefi01",1962,160,120,2,"N","Player","Frederick",""
"1938","warnelo01",1962,160,120,2,"N","Player","Lonnie","The Arkansas Hummingbird"
"1939","bridgto01",1962,160,120,1,"N","Player","Thomas Jefferson Davis",""
"1940","casege01",1962,160,120,1,"N","Player","George Washington",""
"1941","coxbi02",1962,160,120,1,"N","Player","William Richard",""
"1942","cramedo01",1962,160,120,1,"N","Player","Roger Maxwell","Flit"
"1943","durocle01",1962,160,120,1,"N","Manager","Leo Ernest","The Lip"
"1944","elliobo01",1962,160,120,1,"N","Player","Robert Irving","Mr. Team"
"1945","ferrewe01",1962,160,120,1,"N","Player","Wesley Cheek",""
"1946","fitzsfr01",1962,160,120,1,"N","Player","Fred Landis","Fat Freddie"
"1947","hutchfr01",1962,160,120,1,"N","Player","Frederick Charles",""
"1948","jackstr01",1962,160,120,1,"N","Player","Travis Calvin","Stonewall"
"1949","kellech01",1962,160,120,1,"N","Player","Charles Ernest","King Kong"
"1950","kellyge01",1962,160,120,1,"N","Player","George Lange","High Pockets"
"1951","mccorfr01",1962,160,120,1,"N","Player","Frank Andrew","Buck"
"1952","moorete01",1962,160,120,1,"N","Player","Terry Bluford",""
"1953","raschvi01",1962,160,120,1,"N","Player","Victor John Angelo",""
"1954","roepr01",1962,160,120,1,"N","Player","Elwin Charles",""
"1955","rolfere01",1962,160,120,1,"N","Player","Robert Abial",""
"1956","sainjo01",1962,160,120,1,"N","Player","John Franklin",""
"1957","schumha02",1962,160,120,1,"N","Player","Harold Henry","Prince Hal"
"1958","sewellu01",1962,160,120,1,"N","Player","James Luther",""
"1959","sewelri01",1962,160,120,1,"N","Player","Truett Banks",""
"1960","stephri01",1962,160,120,1,"N","Player",NA,NA
"1961","walkedi02",1962,160,120,1,"N","Player","Fred","The Peoples Cherce"
"1962","wrighgl01",1962,160,120,1,"N","Player","Forest Glenn","Buckshot"
"1963","yorkru01",1962,160,120,1,"N","Player","Preston Rudolph",""
"1964","mckecbi01",1962,NA,NA,NA,"Y","Manager","William Boyd","Deacon"
"1965","roushed01",1962,NA,NA,NA,"Y","Player","Edd J.",""
"1966","clarkjo01",1963,NA,NA,NA,"Y","Player","John Gibson",""
"1967","flickel01",1963,NA,NA,NA,"Y","Player","Elmer Harrison",""
"1968","ricesa01",1963,NA,NA,NA,"Y","Player","Edgar Charles",""
"1969","rixeyep01",1963,NA,NA,NA,"Y","Player",NA,NA
"1970","applilu01",1964,201,NA,189,"Y","Player","Lucius Benjamin","Old Aches and Pains; Luscious Luke"
"1971","ruffire01",1964,201,NA,184,"N","Player","Charles Herbert",""
"1972","applilu01",1964,201,151,142,"N","Player","Lucius Benjamin","Old Aches and Pains; Luscious Luke"
"1973","ruffire01",1964,201,151,141,"N","Player","Charles Herbert",""
"1974","camparo01",1964,201,NA,138,"N","Player","Roy",""
"1975","medwijo01",1964,201,NA,130,"N","Player","Joseph Michael","Ducky; Muscles"
"1976","camparo01",1964,201,151,115,"N","Player","Roy",""
"1977","medwijo01",1964,201,151,108,"N","Player","Joseph Michael","Ducky; Muscles"
"1978","reesepe01",1964,201,151,73,"N","Player","Harold Henry",""
"1979","boudrlo01",1964,201,151,68,"N","Player","Louis",""
"1980","lopezal01",1964,201,151,57,"N","Player",NA,NA
"1981","kleinch01",1964,201,151,56,"N","Player","Charles Herbert",""
"1982","mizejo01",1964,201,151,54,"N","Player","John Robert","The Big Cat"
"1983","hardeme01",1964,201,151,51,"N","Player","Melvin Leroy","Chief"
"1984","vandejo01",1964,201,151,51,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"1985","marioma01",1964,201,151,50,"N","Player","Martin Whiteford","Slats; The Octopus"
"1986","wanerll01",1964,201,151,47,"N","Player","Lloyd James","Little Poison"
"1987","reesepe01",1964,201,NA,47,"N","Player","Harold Henry",""
"1988","rizzuph01",1964,201,151,45,"N","Player","Philip Francis","Scooter"
"1989","boudrlo01",1964,201,NA,43,"N","Player","Louis",""
"1990","reynoal01",1964,201,151,35,"N","Player","Allie Pierce","Superchief"
"1991","waltebu01",1964,201,151,35,"N","Player","William Henry",""
"1992","lopezal01",1964,201,NA,34,"N","Player",NA,NA
"1993","kellge01",1964,201,151,33,"N","Player","George Clyde",""
"1994","lombaer01",1964,201,151,33,"N","Player","Ernesto Natali","Schnozz; Bocci"
"1995","kinerra01",1964,201,151,31,"N","Player","Ralph McPherran",""
"1996","gordojo01",1964,201,151,30,"N","Player","Joseph Lowell","Flash"
"1997","hermabi01",1964,201,151,26,"N","Player","William Jennings Bryan",""
"1998","newhoha01",1964,201,151,26,"N","Player","Harold","Prince Hal"
"1999","doerrbo01",1964,201,151,24,"N","Player","Robert Pershing",""
"2000","lemonbo01",1964,201,151,24,"N","Player","Robert Granville",""
"2001","cavarph01",1964,201,151,22,"N","Player","Philip Joseph",""
"2002","vandejo01",1964,201,NA,20,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"2003","martipe01",1964,201,151,19,"N","Player","Johnny Leonard Roosevelt","The Wild Horse Of The Osage"
"2004","kleinch01",1964,201,NA,18,"N","Player","Charles Herbert",""
"2005","newsobo01",1964,201,151,17,"N","Player","Louis Norman","Buck"
"2006","vaughar01",1964,201,151,17,"N","Player","Joseph Floyd",""
"2007","marioma01",1964,201,NA,17,"N","Player","Martin Whiteford","Slats; The Octopus"
"2008","bridgto01",1964,201,151,15,"N","Player","Thomas Jefferson Davis",""
"2009","durocle01",1964,201,151,15,"N","Player","Leo Ernest","The Lip"
"2010","moorete01",1964,201,151,14,"N","Player","Terry Bluford",""
"2011","hardeme01",1964,201,NA,14,"N","Player","Melvin Leroy","Chief"
"2012","henrito01",1964,201,151,13,"N","Player","Thomas David","The Clutch; Old Reliable"
"2013","maglisa01",1964,201,151,13,"N","Player",NA,NA
"2014","warnelo01",1964,201,151,13,"N","Player","Lonnie","The Arkansas Hummingbird"
"2015","cramedo01",1964,201,151,12,"N","Player","Roger Maxwell","Flit"
"2016","dimagdo01",1964,201,151,12,"N","Player","Dominic Paul","The Little Professor"
"2017","kellech01",1964,201,151,12,"N","Player","Charles Ernest","King Kong"
"2018","mizejo01",1964,201,NA,12,"N","Player","John Robert","The Big Cat"
"2019","wanerll01",1964,201,NA,12,"N","Player","Lloyd James","Little Poison"
"2020","rizzuph01",1964,201,NA,11,"N","Player","Philip Francis","Scooter"
"2021","hutchfr01",1964,201,151,10,"N","Player","Frederick Charles",""
"2022","schumha02",1964,201,151,10,"N","Player","Harold Henry","Prince Hal"
"2023","yorkru01",1964,201,151,10,"N","Player","Preston Rudolph",""
"2024","hermabi01",1964,201,NA,9,"N","Player","William Jennings Bryan",""
"2025","lombaer01",1964,201,NA,9,"N","Player","Ernesto Natali","Schnozz; Bocci"
"2026","raschvi01",1964,201,151,8,"N","Player","Victor John Angelo",""
"2027","kellge01",1964,201,NA,8,"N","Player","George Clyde",""
"2028","waltebu01",1964,201,NA,8,"N","Player","William Henry",""
"2029","chandsp01",1964,201,151,6,"N","Player","Spurgeon Ferdinand",""
"2030","mccorfr01",1964,201,151,6,"N","Player","Frank Andrew","Buck"
"2031","walkedi02",1964,201,151,6,"N","Player","Fred","The Peoples Cherce"
"2032","reynoal01",1964,201,NA,6,"N","Player","Allie Pierce","Superchief"
"2033","vaughar01",1964,201,NA,6,"N","Player","Joseph Floyd",""
"2034","doerrbo01",1964,201,NA,5,"N","Player","Robert Pershing",""
"2035","martipe01",1964,201,NA,5,"N","Player","Johnny Leonard Roosevelt","The Wild Horse Of The Osage"
"2036","elliobo01",1964,201,151,4,"N","Player","Robert Irving","Mr. Team"
"2037","truckvi01",1964,201,151,4,"N","Player","Virgil Oliver","Fire"
"2038","kindeel01",1964,201,151,3,"N","Player","Ellis Raymond","Old Folks"
"2039","sainjo01",1964,201,151,3,"N","Player","John Franklin",""
"2040","kinerra01",1964,201,NA,3,"N","Player","Ralph McPherran",""
"2041","lemonbo01",1964,201,NA,3,"N","Player","Robert Granville",""
"2042","newhoha01",1964,201,NA,3,"N","Player","Harold","Prince Hal"
"2043","casege01",1964,201,151,2,"N","Player","George Washington",""
"2044","houttar01",1964,201,151,2,"N","Player","Arthur Joseph",""
"2045","westrwe01",1964,201,151,2,"N","Player","Wesley Noreen",""
"2046","durocle01",1964,201,NA,2,"N","Player","Leo Ernest","The Lip"
"2047","gromest01",1964,201,151,1,"N","Player","Stephen Joseph",""
"2048","kuzavbo01",1964,201,151,1,"N","Player","Robert Leroy","Sarge"
"2049","miksied01",1964,201,151,1,"N","Player","Edward Thomas",""
"2050","northro01",1964,201,151,1,"N","Player","Ronald James",""
"2051","sewelri01",1964,201,151,1,"N","Player","Truett Banks",""
"2052","smallro01",1964,201,151,1,"N","Player","Roy Frederick",""
"2053","troutdi01",1964,201,151,1,"N","Player","Paul Howard",""
"2054","bridgto01",1964,201,NA,1,"N","Player","Thomas Jefferson Davis",""
"2055","cavarph01",1964,201,NA,1,"N","Player","Philip Joseph",""
"2056","gordojo01",1964,201,NA,1,"N","Player","Joseph Lowell","Flash"
"2057","newsobo01",1964,201,NA,1,"N","Player","Louis Norman","Buck"
"2058","faberre01",1964,NA,NA,NA,"Y","Player","Urban Clarence",""
"2059","grimebu01",1964,NA,NA,NA,"Y","Player",NA,NA
"2060","huggimi01",1964,NA,NA,NA,"Y","Manager","Miller James","Mighty Mite"
"2061","keefeti01",1964,NA,NA,NA,"Y","Player","Timothy John","Smiling Tim; Sir Timothy"
"2062","manushe01",1964,NA,NA,NA,"Y","Player","Henry Emmett",""
"2063","wardjo01",1964,NA,NA,NA,"Y","Player","John Montgomery",""
"2064","galvipu01",1965,NA,NA,NA,"Y","Player","James Francis","Pud; Gentle Jeems; The Little Steam Engine"
"2065","willite01",1966,302,227,282,"Y","Player","Theodore Samuel","The Kid; The Splendid Splinter; Teddy Ballgame"
"2066","ruffire01",1966,302,227,208,"N","Player","Charles Herbert",""
"2067","camparo01",1966,302,227,197,"N","Player","Roy",""
"2068","medwijo01",1966,302,227,187,"N","Player","Joseph Michael","Ducky; Muscles"
"2069","boudrlo01",1966,302,227,115,"N","Player","Louis",""
"2070","lopezal01",1966,302,227,109,"N","Manager",NA,NA
"2071","slaugen01",1966,302,227,100,"N","Player","Enos Bradsher","Country"
"2072","reesepe01",1966,302,227,95,"N","Player","Harold Henry",""
"2073","marioma01",1966,302,227,86,"N","Player","Martin Whiteford","Slats; The Octopus"
"2074","mizejo01",1966,302,227,81,"N","Player","John Robert","The Big Cat"
"2075","kinerra01",1966,302,227,74,"N","Player","Ralph McPherran",""
"2076","vandejo01",1966,302,227,72,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"2077","reynoal01",1966,302,227,60,"N","Player","Allie Pierce","Superchief"
"2078","waltebu01",1966,302,227,56,"N","Player","William Henry",""
"2079","rizzuph01",1966,302,227,54,"N","Player","Philip Francis","Scooter"
"2080","vaughar01",1966,302,227,36,"N","Player","Joseph Floyd",""
"2081","hardeme01",1966,302,227,34,"N","Player","Melvin Leroy","Chief"
"2082","lombaer01",1966,302,227,34,"N","Player","Ernesto Natali","Schnozz; Bocci"
"2083","newhoha01",1966,302,227,32,"N","Player","Harold","Prince Hal"
"2084","gordojo01",1966,302,227,31,"N","Player","Joseph Lowell","Flash"
"2085","doerrbo01",1966,302,227,30,"N","Player","Robert Pershing",""
"2086","kellge01",1966,302,227,29,"N","Player","George Clyde",""
"2087","hermabi01",1966,302,227,28,"N","Player","William Jennings Bryan",""
"2088","newsobo01",1966,302,227,25,"N","Player","Louis Norman","Buck"
"2089","lemonbo01",1966,302,227,21,"N","Player","Robert Granville",""
"2090","vernomi01",1966,302,227,20,"N","Player","James Barton",""
"2091","darkal01",1966,302,227,17,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"2092","bridgto01",1966,302,227,16,"N","Player","Thomas Jefferson Davis",""
"2093","thomsbo01",1966,302,227,12,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"2094","cavarph01",1966,302,227,9,"N","Player","Philip Joseph",""
"2095","dobyla01",1966,302,227,7,"N","Player","Lawrence Eugene",""
"2096","newcodo01",1966,302,227,7,"N","Player","Donald","Newk"
"2097","erskica01",1966,302,227,6,"N","Player","Carl Daniel","Oisk"
"2098","heganji01",1966,302,227,5,"N","Player","James Edward",""
"2099","mcdougi01",1966,302,227,5,"N","Player",NA,NA
"2100","hattogr01",1966,302,227,4,"N","Player","Grady Edgebert",""
"2101","lockmwh01",1966,302,227,4,"N","Player","Carroll Walter",""
"2102","sauerha01",1966,302,227,4,"N","Player","Henry John","The Honker"
"2103","ennisde01",1966,302,227,3,"N","Player","Delmer",""
"2104","furilca01",1966,302,227,2,"N","Player","Carl Anthony","Skoonj; The Reading Rifle"
"2105","grissma01",1966,302,227,2,"N","Player","Marvin Edward",""
"2106","martimo01",1966,302,227,2,"N","Player",NA,NA
"2107","pafkoan01",1966,302,227,2,"N","Player","Andrew","Handy Andy; Pruschka"
"2108","ricede01",1966,302,227,2,"N","Player","Delbert W.",""
"2109","adamsbo03",1966,302,227,1,"N","Player","Robert Henry",""
"2110","carrach01",1966,302,227,1,"N","Player","Alfonso",""
"2111","hearnji01",1966,302,227,1,"N","Player","James Tolbert",""
"2112","hemusso01",1966,302,227,1,"N","Player","Solomon Joseph",""
"2113","portebo01",1966,302,227,1,"N","Player","Erwin Cooledge",""
"2114","stengca01",1966,NA,NA,NA,"Y","Manager","Charles Dillon","The Old Perfessor"
"2115","ruffire01",1967,306,NA,266,"Y","Player","Charles Herbert",""
"2116","medwijo01",1967,306,NA,248,"N","Player","Joseph Michael","Ducky; Muscles"
"2117","medwijo01",1967,292,219,212,"N","Player","Joseph Michael","Ducky; Muscles"
"2118","ruffire01",1967,292,219,212,"N","Player","Charles Herbert",""
"2119","camparo01",1967,292,219,204,"N","Player","Roy",""
"2120","camparo01",1967,306,NA,170,"N","Player","Roy",""
"2121","boudrlo01",1967,292,219,143,"N","Player","Louis",""
"2122","kinerra01",1967,292,219,124,"N","Player","Ralph McPherran",""
"2123","slaugen01",1967,292,219,123,"N","Player","Enos Bradsher","Country"
"2124","lopezal01",1967,292,219,114,"N","Player",NA,NA
"2125","marioma01",1967,292,219,90,"N","Player","Martin Whiteford","Slats; The Octopus"
"2126","mizejo01",1967,292,219,89,"N","Player","John Robert","The Big Cat"
"2127","reesepe01",1967,292,219,89,"N","Player","Harold Henry",""
"2128","vandejo01",1967,292,219,87,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"2129","reynoal01",1967,292,219,77,"N","Player","Allie Pierce","Superchief"
"2130","rizzuph01",1967,292,219,71,"N","Player","Philip Francis","Scooter"
"2131","boudrlo01",1967,306,NA,68,"N","Player","Louis",""
"2132","gordojo01",1967,292,219,66,"N","Player","Joseph Lowell","Flash"
"2133","waltebu01",1967,292,219,65,"N","Player","William Henry",""
"2134","newhoha01",1967,292,219,62,"N","Player","Harold","Prince Hal"
"2135","hermabi01",1967,292,219,59,"N","Player","William Jennings Bryan",""
"2136","hardeme01",1967,292,219,52,"N","Player","Melvin Leroy","Chief"
"2137","lopezal01",1967,306,NA,50,"N","Player",NA,NA
"2138","slaugen01",1967,306,NA,48,"N","Player","Enos Bradsher","Country"
"2139","vaughar01",1967,292,219,46,"N","Player","Joseph Floyd",""
"2140","lombaer01",1967,292,219,43,"N","Player","Ernesto Natali","Schnozz; Bocci"
"2141","kinerra01",1967,306,NA,41,"N","Player","Ralph McPherran",""
"2142","kellge01",1967,292,219,40,"N","Player","George Clyde",""
"2143","darkal01",1967,292,219,38,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"2144","doerrbo01",1967,292,219,35,"N","Player","Robert Pershing",""
"2145","lemonbo01",1967,292,219,35,"N","Player","Robert Granville",""
"2146","vandejo01",1967,306,NA,35,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"2147","lombaer01",1967,306,NA,25,"N","Player","Ernesto Natali","Schnozz; Bocci"
"2148","waltebu01",1967,306,NA,24,"N","Player","William Henry",""
"2149","bauerha01",1967,292,219,23,"N","Player","Henry Albert",""
"2150","marioma01",1967,306,NA,22,"N","Player","Martin Whiteford","Slats; The Octopus"
"2151","newsobo01",1967,292,219,19,"N","Player","Louis Norman","Buck"
"2152","reynoal01",1967,306,NA,19,"N","Player","Allie Pierce","Superchief"
"2153","vaughar01",1967,306,NA,19,"N","Player","Joseph Floyd",""
"2154","newcodo01",1967,292,219,18,"N","Player","Donald","Newk"
"2155","reesepe01",1967,306,NA,16,"N","Player","Harold Henry",""
"2156","cavarph01",1967,292,219,15,"N","Player","Philip Joseph",""
"2157","doerrbo01",1967,306,NA,15,"N","Player","Robert Pershing",""
"2158","vernomi01",1967,292,219,14,"N","Player","James Barton",""
"2159","hardeme01",1967,306,NA,14,"N","Player","Melvin Leroy","Chief"
"2160","hermabi01",1967,306,NA,14,"N","Player","William Jennings Bryan",""
"2161","mizejo01",1967,306,NA,14,"N","Player","John Robert","The Big Cat"
"2162","rizzuph01",1967,306,NA,14,"N","Player","Philip Francis","Scooter"
"2163","gordojo01",1967,306,NA,13,"N","Player","Joseph Lowell","Flash"
"2164","newhoha01",1967,306,NA,13,"N","Player","Harold","Prince Hal"
"2165","kellge01",1967,306,NA,11,"N","Player","George Clyde",""
"2166","dobyla01",1967,292,219,10,"N","Player","Lawrence Eugene",""
"2167","thomsbo01",1967,292,219,10,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"2168","kluszte01",1967,292,219,9,"N","Player","Theodore Bernard","Big Klu"
"2169","bauerha01",1967,306,NA,9,"N","Player","Henry Albert",""
"2170","darkal01",1967,306,NA,7,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"2171","lemonbo01",1967,306,NA,7,"N","Player","Robert Granville",""
"2172","newsobo01",1967,306,NA,6,"N","Player","Louis Norman","Buck"
"2173","mcdougi01",1967,292,219,4,"N","Player",NA,NA
"2174","cavarph01",1967,306,NA,4,"N","Player","Philip Joseph",""
"2175","jenseja01",1967,292,219,3,"N","Player",NA,NA
"2176","moorete01",1967,292,219,3,"N","Player","Terry Bluford",""
"2177","ennisde01",1967,292,219,2,"N","Player","Delmer",""
"2178","furilca01",1967,292,219,2,"N","Player","Carl Anthony","Skoonj; The Reading Rifle"
"2179","heganji01",1967,292,219,2,"N","Player","James Edward",""
"2180","torgeea01",1967,292,219,2,"N","Player","Clifford Earl","The Earl Of Snohomish"
"2181","valoel01",1967,292,219,2,"N","Player","Elmer William",""
"2182","newcodo01",1967,306,NA,2,"N","Player","Donald","Newk"
"2183","vernomi01",1967,306,NA,2,"N","Player","James Barton",""
"2184","courtcl01",1967,292,219,1,"N","Player","Clinton Dawson","Scrap Iron; The Toy Bulldog"
"2185","dropowa01",1967,292,219,1,"N","Player","Walter","Moose"
"2186","garvene01",1967,292,219,1,"N","Player","Ned Franklin",""
"2187","hattogr01",1967,292,219,1,"N","Player","Grady Edgebert",""
"2188","hearnji01",1967,292,219,1,"N","Player","James Tolbert",""
"2189","martibi02",1967,292,219,1,"N","Player","Alfred Manuel",""
"2190","pafkoan01",1967,292,219,1,"N","Player","Andrew","Handy Andy; Pruschka"
"2191","dobyla01",1967,306,NA,1,"N","Player","Lawrence Eugene",""
"2192","thomsbo01",1967,306,NA,1,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"2193","rickebr01",1967,NA,NA,NA,"Y","Pioneer/Executive","Wesley Branch","The Mahatma"
"2194","wanerll01",1967,NA,NA,NA,"Y","Player","Lloyd James","Little Poison"
"2195","medwijo01",1968,283,213,240,"Y","Player","Joseph Michael","Ducky; Muscles"
"2196","camparo01",1968,283,213,205,"N","Player","Roy",""
"2197","boudrlo01",1968,283,213,146,"N","Player","Louis",""
"2198","slaugen01",1968,283,213,129,"N","Player","Enos Bradsher","Country"
