"playerID","yearID","ballots","needed","votes","over_needed","inducted","category","name_given","name_nick"
"waltebu01",1969,340,255,20,-235,"N","Player","William Henry",""
"rowesc01",1969,340,255,17,-238,"N","Player","Lynwood Thomas",""
"kellech01",1969,340,255,14,-241,"N","Player","Charles Ernest","King Kong"
"dimagdo01",1969,340,255,13,-242,"N","Player","Dominic Paul","The Little Professor"
"blackew01",1969,340,255,11,-244,"N","Player","Ewell","The Whip"
"kluszte01",1969,340,255,11,-244,"N","Player","Theodore Bernard","Big Klu"
"ashburi01",1969,340,255,10,-245,"N","Player","Don Richard","Whitey; Put Put"
"walkedi02",1969,340,255,9,-246,"N","Player","Fred","The Peoples Cherce"
"sainjo01",1969,340,255,8,-247,"N","Player","John Franklin",""
"minosmi01",1969,340,255,6,-249,"N","Player","Saturnino Orestes Armas",""
"thomsbo01",1969,340,255,6,-249,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"coopewa01",1969,340,255,5,-250,"N","Player","William Walker","Walk"
"erskica01",1969,340,255,4,-251,"N","Player","Carl Daniel","Oisk"
"leonadu02",1969,340,255,4,-251,"N","Player","Emil John",""
"moseswa01",1969,340,255,4,-251,"N","Player","Wallace",""
"coopemo01",1969,340,255,3,-252,"N","Player","Morton Cecil",""
"mcdougi01",1969,340,255,3,-252,"N","Player",NA,NA
"newcodo01",1969,340,255,3,-252,"N","Player","Donald","Newk"
"raschvi01",1969,340,255,3,-252,"N","Player","Victor John Angelo",""
"brechha01",1969,340,255,2,-253,"N","Player","Harry David","Harry The Cat"
"lopated01",1969,340,255,2,-253,"N","Player","Edmund Walter",""
"jenseja01",1969,340,255,1,-254,"N","Player",NA,NA
"covelst01",1969,NA,NA,NA,NA,"Y","Player","Stanley Anthony",""
"hoytwa01",1969,NA,NA,NA,NA,"Y","Player","Waite Charles","Schoolboy"
"boudrlo01",1970,300,225,232,7,"Y","Player","Louis",""
"kinerra01",1970,300,225,167,-58,"N","Player","Ralph McPherran",""
"hodgegi01",1970,300,225,145,-80,"N","Player","Gilbert Ray",""
"wynnea01",1970,300,225,140,-85,"N","Player","Early","Gus"
"slaugen01",1970,300,225,133,-92,"N","Player","Enos Bradsher","Country"
"mizejo01",1970,300,225,126,-99,"N","Player","John Robert","The Big Cat"
"marioma01",1970,300,225,120,-105,"N","Player","Martin Whiteford","Slats; The Octopus"
"reesepe01",1970,300,225,97,-128,"N","Player","Harold Henry",""
"schoere01",1970,300,225,97,-128,"N","Player","Albert Fred",""
"kellge01",1970,300,225,90,-135,"N","Player","George Clyde",""
"reynoal01",1970,300,225,89,-136,"N","Player","Allie Pierce","Superchief"
"vandejo01",1970,300,225,88,-137,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"newhoha01",1970,300,225,80,-145,"N","Player","Harold","Prince Hal"
"gordojo01",1970,300,225,79,-146,"N","Player","Joseph Lowell","Flash"
"rizzuph01",1970,300,225,79,-146,"N","Player","Philip Francis","Scooter"
"doerrbo01",1970,300,225,75,-150,"N","Player","Robert Pershing",""
"lemonbo01",1970,300,225,75,-150,"N","Player","Robert Granville",""
"henrito01",1970,300,225,62,-163,"N","Player","Thomas David","The Clutch; Old Reliable"
"darkal01",1970,300,225,55,-170,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"cavarph01",1970,300,225,51,-174,"N","Player","Philip Joseph",""
"snidedu01",1970,300,225,51,-174,"N","Player","Edwin Donald","The Silver Fox"
"waltebu01",1970,300,225,29,-196,"N","Player","William Henry",""
"dimagdo01",1970,300,225,15,-210,"N","Player","Dominic Paul","The Little Professor"
"blackew01",1970,300,225,14,-211,"N","Player","Ewell","The Whip"
"newsobo01",1970,300,225,12,-213,"N","Player","Louis Norman","Buck"
"ashburi01",1970,300,225,11,-214,"N","Player","Don Richard","Whitey; Put Put"
"vernomi01",1970,300,225,10,-215,"N","Player","James Barton",""
"coopewa01",1970,300,225,9,-216,"N","Player","William Walker","Walk"
"sainjo01",1970,300,225,9,-216,"N","Player","John Franklin",""
"kluszte01",1970,300,225,8,-217,"N","Player","Theodore Bernard","Big Klu"
"kellech01",1970,300,225,7,-218,"N","Player","Charles Ernest","King Kong"
"shantbo01",1970,300,225,7,-218,"N","Player","Robert Clayton",""
"leonadu02",1970,300,225,5,-220,"N","Player","Emil John",""
"moseswa01",1970,300,225,5,-220,"N","Player","Wallace",""
"newcodo01",1970,300,225,5,-220,"N","Player","Donald","Newk"
"piercbi02",1970,300,225,5,-220,"N","Player","Walter William",""
"thomsbo01",1970,300,225,4,-221,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"brechha01",1970,300,225,3,-222,"N","Player","Harry David","Harry The Cat"
"galanau01",1970,300,225,3,-222,"N","Player","August John",""
"erskica01",1970,300,225,2,-223,"N","Player","Carl Daniel","Oisk"
"furilca01",1970,300,225,2,-223,"N","Player","Carl Anthony","Skoonj; The Reading Rifle"
"wertzvi01",1970,300,225,2,-223,"N","Player","Victor Woodrow",""
"jenseja01",1970,300,225,1,-224,"N","Player",NA,NA
"lopated01",1970,300,225,1,-224,"N","Player","Edmund Walter",""
"mcdougi01",1970,300,225,1,-224,"N","Player",NA,NA
"roepr01",1970,300,225,1,-224,"N","Player","Elwin Charles",""
"combsea01",1970,NA,NA,NA,NA,"Y","Player","Earle Bryan","The Kentucky Colonel"
"frickfo99",1970,NA,NA,NA,NA,"Y","Pioneer/Executive","Ford Christopher",""
"haineje01",1970,NA,NA,NA,NA,"Y","Player","Jesse Joseph","Pop"
"berrayo01",1971,360,270,242,-28,"N","Player","Lawrence Peter",""
"wynnea01",1971,360,270,240,-30,"N","Player","Early","Gus"
"kinerra01",1971,360,270,212,-58,"N","Player","Ralph McPherran",""
"hodgegi01",1971,360,270,180,-90,"N","Player","Gilbert Ray",""
"slaugen01",1971,360,270,165,-105,"N","Player","Enos Bradsher","Country"
"mizejo01",1971,360,270,157,-113,"N","Player","John Robert","The Big Cat"
"reesepe01",1971,360,270,127,-143,"N","Player","Harold Henry",""
"marioma01",1971,360,270,123,-147,"N","Player","Martin Whiteford","Slats; The Octopus"
"schoere01",1971,360,270,123,-147,"N","Player","Albert Fred",""
"reynoal01",1971,360,270,110,-160,"N","Player","Allie Pierce","Superchief"
"kellge01",1971,360,270,105,-165,"N","Player","George Clyde",""
"vandejo01",1971,360,270,98,-172,"N","Player","John Samuel","The Dutch Master; Double No-Hit"
"newhoha01",1971,360,270,94,-176,"N","Player","Harold","Prince Hal"
"rizzuph01",1971,360,270,92,-178,"N","Player","Philip Francis","Scooter"
"lemonbo01",1971,360,270,90,-180,"N","Player","Robert Granville",""
"snidedu01",1971,360,270,89,-181,"N","Player","Edwin Donald","The Silver Fox"
"cavarph01",1971,360,270,83,-187,"N","Player","Philip Joseph",""
"doerrbo01",1971,360,270,78,-192,"N","Player","Robert Pershing",""
"darkal01",1971,360,270,54,-216,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"foxne01",1971,360,270,39,-231,"N","Player","Jacob Nelson",""
"newsobo01",1971,360,270,17,-253,"N","Player","Louis Norman","Buck"
"dimagdo01",1971,360,270,15,-255,"N","Player","Dominic Paul","The Little Professor"
"kellech01",1971,360,270,14,-256,"N","Player","Charles Ernest","King Kong"
"vernomi01",1971,360,270,12,-258,"N","Player","James Barton",""
"sainjo01",1971,360,270,11,-259,"N","Player","John Franklin",""
"ashburi01",1971,360,270,10,-260,"N","Player","Don Richard","Whitey; Put Put"
"haddiha01",1971,360,270,10,-260,"N","Player",NA,NA
"kluszte01",1971,360,270,9,-261,"N","Player","Theodore Bernard","Big Klu"
"newcodo01",1971,360,270,8,-262,"N","Player","Donald","Newk"
"brechha01",1971,360,270,7,-263,"N","Player","Harry David","Harry The Cat"
"coopewa01",1971,360,270,7,-263,"N","Player","William Walker","Walk"
"moseswa01",1971,360,270,7,-263,"N","Player","Wallace",""
"piercbi02",1971,360,270,7,-263,"N","Player","Walter William",""
"furilca01",1971,360,270,5,-265,"N","Player","Carl Anthony","Skoonj; The Reading Rifle"
"shantbo01",1971,360,270,5,-265,"N","Player","Robert Clayton",""
"lopated01",1971,360,270,4,-266,"N","Player","Edmund Walter",""
"mcdougi01",1971,360,270,4,-266,"N","Player",NA,NA
"sievero01",1971,360,270,4,-266,"N","Player","Roy Edward","Squirrel"
"thomsbo01",1971,360,270,4,-266,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"erskica01",1971,360,270,3,-267,"N","Player","Carl Daniel","Oisk"
"leonadu02",1971,360,270,3,-267,"N","Player","Emil John",""
"roepr01",1971,360,270,3,-267,"N","Player","Elwin Charles",""
"jenseja01",1971,360,270,2,-268,"N","Player",NA,NA
"moonwa01",1971,360,270,2,-268,"N","Player","Wallace Wade",""
"powervi01",1971,360,270,2,-268,"N","Player","Victor Pellot",""
"raschvi01",1971,360,270,2,-268,"N","Player","Victor John Angelo",""
"wertzvi01",1971,360,270,2,-268,"N","Player","Victor Woodrow",""
"brutobi01",1971,360,270,1,-269,"N","Player","William Haron",""
"bancrda01",1971,NA,NA,NA,NA,"Y","Player","David James","Beauty"
"becklja01",1971,NA,NA,NA,NA,"Y","Player","Jacob Peter","Eagle Eye"
"hafeych01",1971,NA,NA,NA,NA,"Y","Player","Charles James",""
"hoopeha01",1971,NA,NA,NA,NA,"Y","Player","Harry Bartholomew",""
"kellejo01",1971,NA,NA,NA,NA,"Y","Player","Joseph James",""
"marquru01",1971,NA,NA,NA,NA,"Y","Player","Richard William",""
"paigesa01",1971,NA,NA,NA,NA,"Y","Player","Leroy Robert",""
"weissge99",1971,NA,NA,NA,NA,"Y","Pioneer/Executive","George",""
"koufasa01",1972,396,297,344,47,"Y","Player","Sanford",""
"berrayo01",1972,396,297,339,42,"Y","Player","Lawrence Peter",""
"wynnea01",1972,396,297,301,4,"Y","Player","Early","Gus"
"kinerra01",1972,396,297,235,-62,"N","Player","Ralph McPherran",""
"hodgegi01",1972,396,297,161,-136,"N","Player","Gilbert Ray",""
"mizejo01",1972,396,297,157,-140,"N","Player","John Robert","The Big Cat"
"slaugen01",1972,396,297,149,-148,"N","Player","Enos Bradsher","Country"
"reesepe01",1972,396,297,129,-168,"N","Player","Harold Henry",""
"marioma01",1972,396,297,120,-177,"N","Player","Martin Whiteford","Slats; The Octopus"
"lemonbo01",1972,396,297,117,-180,"N","Player","Robert Granville",""
"kellge01",1972,396,297,115,-182,"N","Player","George Clyde",""
"reynoal01",1972,396,297,105,-192,"N","Player","Allie Pierce","Superchief"
"schoere01",1972,396,297,104,-193,"N","Player","Albert Fred",""
"rizzuph01",1972,396,297,103,-194,"N","Player","Philip Francis","Scooter"
"newhoha01",1972,396,297,92,-205,"N","Player","Harold","Prince Hal"
"snidedu01",1972,396,297,84,-213,"N","Player","Edwin Donald","The Silver Fox"
"foxne01",1972,396,297,64,-233,"N","Player","Jacob Nelson",""
"cavarph01",1972,396,297,61,-236,"N","Player","Philip Joseph",""
"darkal01",1972,396,297,55,-242,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"dimagdo01",1972,396,297,36,-261,"N","Player","Dominic Paul","The Little Professor"
"newsobo01",1972,396,297,31,-266,"N","Player","Louis Norman","Buck"
"kellech01",1972,396,297,24,-273,"N","Player","Charles Ernest","King Kong"
"sainjo01",1972,396,297,21,-276,"N","Player","John Franklin",""
"vernomi01",1972,396,297,12,-285,"N","Player","James Barton",""
"ashburi01",1972,396,297,11,-286,"N","Player","Don Richard","Whitey; Put Put"
"kluszte01",1972,396,297,10,-287,"N","Player","Theodore Bernard","Big Klu"
"thomsbo01",1972,396,297,10,-287,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"haddiha01",1972,396,297,9,-288,"N","Player",NA,NA
"mcmilro01",1972,396,297,9,-288,"N","Player","Roy David",""
"shantbo01",1972,396,297,9,-288,"N","Player","Robert Clayton",""
"coopewa01",1972,396,297,8,-289,"N","Player","William Walker","Walk"
"richabo01",1972,396,297,8,-289,"N","Player","Robert Clinton",""
"newcodo01",1972,396,297,7,-290,"N","Player","Donald","Newk"
"brechha01",1972,396,297,5,-292,"N","Player","Harry David","Harry The Cat"
"leonadu02",1972,396,297,5,-292,"N","Player","Emil John",""
"erskica01",1972,396,297,4,-293,"N","Player","Carl Daniel","Oisk"
"mcdougi01",1972,396,297,4,-293,"N","Player",NA,NA
"piercbi02",1972,396,297,4,-293,"N","Player","Walter William",""
"raschvi01",1972,396,297,4,-293,"N","Player","Victor John Angelo",""
"wertzvi01",1972,396,297,4,-293,"N","Player","Victor Woodrow",""
"powervi01",1972,396,297,3,-294,"N","Player","Victor Pellot",""
"sievero01",1972,396,297,3,-294,"N","Player","Roy Edward","Squirrel"
"furilca01",1972,396,297,2,-295,"N","Player","Carl Anthony","Skoonj; The Reading Rifle"
"lopated01",1972,396,297,2,-295,"N","Player","Edmund Walter",""
"roepr01",1972,396,297,2,-295,"N","Player","Elwin Charles",""
"jenseja01",1972,396,297,1,-296,"N","Player",NA,NA
"gibsojo99",1972,NA,NA,NA,NA,"Y","Player","Joshua",""
"gomezle01",1972,NA,NA,NA,NA,"Y","Player","Vernon Louis","Goofy"
"harriwi99",1972,NA,NA,NA,NA,"Y","Pioneer/Executive","William",""
"leonabu99",1972,NA,NA,NA,NA,"Y","Player","Walter Fenner",""
"youngro01",1972,NA,NA,NA,NA,"Y","Player",NA,NA
"spahnwa01",1973,380,285,316,31,"Y","Player","Warren Edward",""
"fordwh01",1973,380,285,255,-30,"N","Player","Edward Charles","The Chairman of the Board; Slick"
"kinerra01",1973,380,285,235,-50,"N","Player","Ralph McPherran",""
"hodgegi01",1973,380,285,218,-67,"N","Player","Gilbert Ray",""
"roberro01",1973,380,285,213,-72,"N","Player","Robin Evan",""
"lemonbo01",1973,380,285,177,-108,"N","Player","Robert Granville",""
"mizejo01",1973,380,285,157,-128,"N","Player","John Robert","The Big Cat"
"slaugen01",1973,380,285,145,-140,"N","Player","Enos Bradsher","Country"
"marioma01",1973,380,285,127,-158,"N","Player","Martin Whiteford","Slats; The Octopus"
"reesepe01",1973,380,285,126,-159,"N","Player","Harold Henry",""
"kellge01",1973,380,285,114,-171,"N","Player","George Clyde",""
"rizzuph01",1973,380,285,111,-174,"N","Player","Philip Francis","Scooter"
"snidedu01",1973,380,285,101,-184,"N","Player","Edwin Donald","The Silver Fox"
"schoere01",1973,380,285,96,-189,"N","Player","Albert Fred",""
"reynoal01",1973,380,285,93,-192,"N","Player","Allie Pierce","Superchief"
"newhoha01",1973,380,285,79,-206,"N","Player","Harold","Prince Hal"
"cavarph01",1973,380,285,73,-212,"N","Player","Philip Joseph",""
"foxne01",1973,380,285,73,-212,"N","Player","Jacob Nelson",""
"darkal01",1973,380,285,53,-232,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"sainjo01",1973,380,285,47,-238,"N","Player","John Franklin",""
"dimagdo01",1973,380,285,43,-242,"N","Player","Dominic Paul","The Little Professor"
"newsobo01",1973,380,285,33,-252,"N","Player","Louis Norman","Buck"
"ashburi01",1973,380,285,25,-260,"N","Player","Don Richard","Whitey; Put Put"
"vernomi01",1973,380,285,23,-262,"N","Player","James Barton",""
"kluszte01",1973,380,285,14,-271,"N","Player","Theodore Bernard","Big Klu"
"burdele01",1973,380,285,12,-273,"N","Player","Selva Lewis",""
"newcodo01",1973,380,285,11,-274,"N","Player","Donald","Newk"
"lawve01",1973,380,285,9,-276,"N","Player","Vernon Sanders","Deacon; Preacher"
"coopewa01",1973,380,285,8,-277,"N","Player","William Walker","Walk"
"groatdi01",1973,380,285,7,-278,"N","Player","Richard Morrow",""
"raschvi01",1973,380,285,7,-278,"N","Player","Victor John Angelo",""
"leonadu02",1973,380,285,6,-279,"N","Player","Emil John",""
"mcmilro01",1973,380,285,5,-280,"N","Player","Roy David",""
"shantbo01",1973,380,285,5,-280,"N","Player","Robert Clayton",""
"simmocu01",1973,380,285,5,-280,"N","Player","Curtis Thomas",""
"erskica01",1973,380,285,4,-281,"N","Player","Carl Daniel","Oisk"
"piercbi02",1973,380,285,4,-281,"N","Player","Walter William",""
"brechha01",1973,380,285,3,-282,"N","Player","Harry David","Harry The Cat"
"thomsbo01",1973,380,285,3,-282,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"mcdougi01",1973,380,285,2,-283,"N","Player",NA,NA
"richabo01",1973,380,285,2,-283,"N","Player","Robert Clinton",""
"wertzvi01",1973,380,285,2,-283,"N","Player","Victor Woodrow",""
"burgesm01",1973,380,285,1,-284,"N","Player","Forrest Harrill",""
"haddiha01",1973,380,285,1,-284,"N","Player",NA,NA
"clemero01",1973,NA,NA,NA,NA,"Y","Player","Roberto","Arriba"
"evansbi99",1973,NA,NA,NA,NA,"Y","Umpire","William George",""
"irvinmo01",1973,NA,NA,NA,NA,"Y","Player","Monford Merrill",""
"kellyge01",1973,NA,NA,NA,NA,"Y","Player","George Lange","High Pockets"
"welchmi01",1973,NA,NA,NA,NA,"Y","Player","Michael Francis","Smiling Mickey"
"mantlmi01",1974,365,274,322,48,"Y","Player","Mickey Charles","The Mick; The Commerce Comet; Muscles"
"fordwh01",1974,365,274,284,10,"Y","Player","Edward Charles","The Chairman of the Board; Slick"
"roberro01",1974,365,274,224,-50,"N","Player","Robin Evan",""
"kinerra01",1974,365,274,215,-59,"N","Player","Ralph McPherran",""
"hodgegi01",1974,365,274,198,-76,"N","Player","Gilbert Ray",""
"lemonbo01",1974,365,274,190,-84,"N","Player","Robert Granville",""
"slaugen01",1974,365,274,145,-129,"N","Player","Enos Bradsher","Country"
"reesepe01",1974,365,274,141,-133,"N","Player","Harold Henry",""
"matheed01",1974,365,274,118,-156,"N","Player","Edwin Lee",""
"rizzuph01",1974,365,274,111,-163,"N","Player","Philip Francis","Scooter"
"snidedu01",1974,365,274,111,-163,"N","Player","Edwin Donald","The Silver Fox"
"schoere01",1974,365,274,110,-164,"N","Player","Albert Fred",""
"reynoal01",1974,365,274,101,-173,"N","Player","Allie Pierce","Superchief"
"kellge01",1974,365,274,94,-180,"N","Player","George Clyde",""
"foxne01",1974,365,274,79,-195,"N","Player","Jacob Nelson",""
"marisro01",1974,365,274,78,-196,"N","Player","Roger Eugene",""
"newhoha01",1974,365,274,73,-201,"N","Player","Harold","Prince Hal"
"cavarph01",1974,365,274,61,-213,"N","Player","Philip Joseph",""
"ashburi01",1974,365,274,56,-218,"N","Player","Don Richard","Whitey; Put Put"
"darkal01",1974,365,274,54,-220,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"sainjo01",1974,365,274,51,-223,"N","Player","John Franklin",""
"larsedo01",1974,365,274,29,-245,"N","Player","Don James",""
"kluszte01",1974,365,274,28,-246,"N","Player","Theodore Bernard","Big Klu"
"vernomi01",1974,365,274,27,-247,"N","Player","James Barton",""
"howarel01",1974,365,274,19,-255,"N","Player","Elston Gene",""
"erskica01",1974,365,274,11,-263,"N","Player","Carl Daniel","Oisk"
"coopewa01",1974,365,274,9,-265,"N","Player","William Walker","Walk"
"haddiha01",1974,365,274,8,-266,"N","Player",NA,NA
"burdele01",1974,365,274,7,-267,"N","Player","Selva Lewis",""
"newcodo01",1974,365,274,7,-267,"N","Player","Donald","Newk"
"thomsbo01",1974,365,274,6,-268,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"lawve01",1974,365,274,5,-269,"N","Player","Vernon Sanders","Deacon; Preacher"
"richabo01",1974,365,274,5,-269,"N","Player","Robert Clinton",""
"groatdi01",1974,365,274,4,-270,"N","Player","Richard Morrow",""
"mcmilro01",1974,365,274,4,-270,"N","Player","Roy David",""
"piercbi02",1974,365,274,4,-270,"N","Player","Walter William",""
"mcdougi01",1974,365,274,3,-271,"N","Player",NA,NA
"raschvi01",1974,365,274,3,-271,"N","Player","Victor John Angelo",""
"shantbo01",1974,365,274,3,-271,"N","Player","Robert Clayton",""
"simmocu01",1974,365,274,3,-271,"N","Player","Curtis Thomas",""
"virdobi01",1974,365,274,3,-271,"N","Player",NA,NA
"burgesm01",1974,365,274,2,-272,"N","Player","Forrest Harrill",""
"colavro01",1974,365,274,2,-272,"N","Player","Rocco Domenico",""
"wertzvi01",1974,365,274,2,-272,"N","Player","Victor Woodrow",""
"bellco99",1974,NA,NA,NA,NA,"Y","Player","James Thomas",""
"bottoji01",1974,NA,NA,NA,NA,"Y","Player","James Leroy","Sunny Jim"
"conlajo01",1974,NA,NA,NA,NA,"Y","Umpire",NA,NA
"thompsa01",1974,NA,NA,NA,NA,"Y","Player","Samuel Luther","Big Sam"
"kinerra01",1975,362,272,273,1,"Y","Player","Ralph McPherran",""
"roberro01",1975,362,272,263,-9,"N","Player","Robin Evan",""
"lemonbo01",1975,362,272,233,-39,"N","Player","Robert Granville",""
"hodgegi01",1975,362,272,188,-84,"N","Player","Gilbert Ray",""
"slaugen01",1975,362,272,177,-95,"N","Player","Enos Bradsher","Country"
"newhoha01",1975,362,272,155,-117,"N","Player","Harold","Prince Hal"
"reesepe01",1975,362,272,154,-118,"N","Player","Harold Henry",""
"matheed01",1975,362,272,148,-124,"N","Player","Edwin Lee",""
"cavarph01",1975,362,272,129,-143,"N","Player","Philip Joseph",""
"snidedu01",1975,362,272,129,-143,"N","Player","Edwin Donald","The Silver Fox"
"sainjo01",1975,362,272,123,-149,"N","Player","John Franklin",""
"rizzuph01",1975,362,272,117,-155,"N","Player","Philip Francis","Scooter"
"kellge01",1975,362,272,114,-158,"N","Player","George Clyde",""
"schoere01",1975,362,272,94,-178,"N","Player","Albert Fred",""
"ashburi01",1975,362,272,76,-196,"N","Player","Don Richard","Whitey; Put Put"
"drysddo01",1975,362,272,76,-196,"N","Player","Donald Scott",""
"foxne01",1975,362,272,76,-196,"N","Player","Jacob Nelson",""
"marisro01",1975,362,272,70,-202,"N","Player","Roger Eugene",""
"darkal01",1975,362,272,48,-224,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"raschvi01",1975,362,272,37,-235,"N","Player","Victor John Angelo",""
"kluszte01",1975,362,272,33,-239,"N","Player","Theodore Bernard","Big Klu"
"howarel01",1975,362,272,23,-249,"N","Player","Elston Gene",""
"larsedo01",1975,362,272,23,-249,"N","Player","Don James",""
"vernomi01",1975,362,272,22,-250,"N","Player","James Barton",""
"coopewa01",1975,362,272,13,-259,"N","Player","William Walker","Walk"
"burdele01",1975,362,272,11,-261,"N","Player","Selva Lewis",""
"newcodo01",1975,362,272,11,-261,"N","Player","Donald","Newk"
"thomsbo01",1975,362,272,10,-262,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"boyerke01",1975,362,272,9,-263,"N","Player","Kenton Lloyd",""
"haddiha01",1975,362,272,8,-264,"N","Player",NA,NA
"whitewi01",1975,362,272,7,-265,"N","Player","William Henry","Whoop-La"
"lawve01",1975,362,272,6,-266,"N","Player","Vernon Sanders","Deacon; Preacher"
"wertzvi01",1975,362,272,5,-267,"N","Player","Victor Woodrow",""
"groatdi01",1975,362,272,4,-268,"N","Player","Richard Morrow",""
"podrejo01",1975,362,272,3,-269,"N","Player","John Joseph",""
"colavro01",1975,362,272,1,-271,"N","Player","Rocco Domenico",""
"virdobi01",1975,362,272,1,-271,"N","Player",NA,NA
"averiea01",1975,NA,NA,NA,NA,"Y","Player",NA,NA
"harribu01",1975,NA,NA,NA,NA,"Y","Manager","Stanley Raymond",""
"hermabi01",1975,NA,NA,NA,NA,"Y","Player","William Jennings Bryan",""
"johnsju99",1975,NA,NA,NA,NA,"Y","Player","William Julius",""
"roberro01",1976,388,291,337,46,"Y","Player","Robin Evan",""
"lemonbo01",1976,388,291,305,14,"Y","Player","Robert Granville",""
"hodgegi01",1976,388,291,233,-58,"N","Player","Gilbert Ray",""
"slaugen01",1976,388,291,197,-94,"N","Player","Enos Bradsher","Country"
"matheed01",1976,388,291,189,-102,"N","Player","Edwin Lee",""
"reesepe01",1976,388,291,186,-105,"N","Player","Harold Henry",""
"foxne01",1976,388,291,174,-117,"N","Player","Jacob Nelson",""
"snidedu01",1976,388,291,159,-132,"N","Player","Edwin Donald","The Silver Fox"
"rizzuph01",1976,388,291,149,-142,"N","Player","Philip Francis","Scooter"
"kellge01",1976,388,291,129,-162,"N","Player","George Clyde",""
"schoere01",1976,388,291,129,-162,"N","Player","Albert Fred",""
"drysddo01",1976,388,291,114,-177,"N","Player","Donald Scott",""
"marisro01",1976,388,291,87,-204,"N","Player","Roger Eugene",""
"ashburi01",1976,388,291,85,-206,"N","Player","Don Richard","Whitey; Put Put"
"darkal01",1976,388,291,62,-229,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"coopewa01",1976,388,291,56,-235,"N","Player","William Walker","Walk"
"howarel01",1976,388,291,55,-236,"N","Player","Elston Gene",""
"vernomi01",1976,388,291,52,-239,"N","Player","James Barton",""
"kluszte01",1976,388,291,50,-241,"N","Player","Theodore Bernard","Big Klu"
"larsedo01",1976,388,291,47,-244,"N","Player","Don James",""
"facero01",1976,388,291,23,-268,"N","Player","Elroy Leon",""
"burdele01",1976,388,291,21,-270,"N","Player","Selva Lewis",""
"newcodo01",1976,388,291,21,-270,"N","Player","Donald","Newk"
"boyerke01",1976,388,291,15,-276,"N","Player","Kenton Lloyd",""
"crandde01",1976,388,291,15,-276,"N","Player","Delmar Wesley",""
"lawve01",1976,388,291,9,-282,"N","Player","Vernon Sanders","Deacon; Preacher"
"thomsbo01",1976,388,291,9,-282,"N","Player","Robert Brown","Flying Scot; The Staten Island Scot"
"haddiha01",1976,388,291,8,-283,"N","Player",NA,NA
"groatdi01",1976,388,291,7,-284,"N","Player","Richard Morrow",""
"whitewi01",1976,388,291,7,-284,"N","Player","William Henry","Whoop-La"
"wertzvi01",1976,388,291,5,-286,"N","Player","Victor Woodrow",""
"podrejo01",1976,388,291,2,-289,"N","Player","John Joseph",""
"charlos99",1976,NA,NA,NA,NA,"Y","Player","Oscar McKinley","Charlie"
"connoro01",1976,NA,NA,NA,NA,"Y","Player","Roger",""
"hubbaca99",1976,NA,NA,NA,NA,"Y","Umpire","Robert Calvin",""
"lindsfr01",1976,NA,NA,NA,NA,"Y","Player","Frederick Charles",""
"bankser01",1977,383,288,321,33,"Y","Player","Ernest","Mr. Cub"
"matheed01",1977,383,288,239,-49,"N","Player","Edwin Lee",""
"hodgegi01",1977,383,288,224,-64,"N","Player","Gilbert Ray",""
"slaugen01",1977,383,288,222,-66,"N","Player","Enos Bradsher","Country"
"snidedu01",1977,383,288,212,-76,"N","Player","Edwin Donald","The Silver Fox"
"drysddo01",1977,383,288,197,-91,"N","Player","Donald Scott",""
"reesepe01",1977,383,288,163,-125,"N","Player","Harold Henry",""
"foxne01",1977,383,288,152,-136,"N","Player","Jacob Nelson",""
"bunniji01",1977,383,288,146,-142,"N","Player","James Paul David",""
"kellge01",1977,383,288,141,-147,"N","Player","George Clyde",""
"ashburi01",1977,383,288,139,-149,"N","Player","Don Richard","Whitey; Put Put"
"schoere01",1977,383,288,105,-183,"N","Player","Albert Fred",""
"burdele01",1977,383,288,85,-203,"N","Player","Selva Lewis",""
"marisro01",1977,383,288,82,-206,"N","Player","Roger Eugene",""
"darkal01",1977,383,288,66,-222,"N","Player","Alvin Ralph","Blackie; The Swamp Fox"
"kuennha01",1977,383,288,57,-231,"N","Player","Harvey Edward",""
"kluszte01",1977,383,288,55,-233,"N","Player","Theodore Bernard","Big Klu"
"vernomi01",1977,383,288,52,-236,"N","Player","James Barton",""
"coopewa01",1977,383,288,45,-243,"N","Player","William Walker","Walk"
"howarel01",1977,383,288,43,-245,"N","Player","Elston Gene",""
"newcodo01",1977,383,288,43,-245,"N","Player","Donald","Newk"
"larsedo01",1977,383,288,39,-249,"N","Player","Don James",""
"facero01",1977,383,288,33,-255,"N","Player","Elroy Leon",""
